age,duration,campaign,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
39,550,1,4,2,6,0,1,0,1,6,3,1,1
54,177,5,9,1,1,0,1,0,0,3,1,1,0
34,41,5,10,1,3,0,1,1,0,3,4,1,0
54,235,2,0,1,6,0,1,1,0,0,3,1,1
34,62,1,9,2,6,0,0,0,0,1,4,1,0
34,453,2,7,1,3,0,0,0,1,4,0,1,0
54,185,5,9,1,6,0,1,0,0,3,2,1,0
32,44,1,7,1,3,0,0,0,0,3,1,1,0
32,462,1,0,2,6,0,0,0,0,4,0,1,1
26,86,1,8,2,3,0,1,0,1,6,0,1,0
26,103,5,7,2,3,0,1,0,0,6,0,1,0
55,135,5,0,1,3,0,0,0,0,1,3,1,0
28,550,2,1,1,2,0,1,0,0,6,3,2,0
55,86,2,5,1,6,0,0,0,0,1,2,1,0
52,550,1,3,1,1,0,1,0,0,1,3,1,1
43,329,1,7,0,3,0,0,0,0,7,2,1,0
44,149,1,0,2,3,0,1,0,0,7,4,0,0
30,283,1,1,0,2,0,1,0,1,6,4,1,0
55,155,1,9,1,5,0,0,0,1,3,1,1,0
26,173,1,8,2,3,0,1,0,1,4,3,1,0
48,112,4,1,1,2,0,1,0,0,3,3,1,0
26,165,2,0,1,6,0,1,0,0,3,4,1,0
33,55,1,0,1,6,0,0,0,1,6,4,1,0
37,36,5,0,2,3,0,1,0,1,6,0,0,0
50,46,1,9,0,5,0,0,0,0,7,3,1,0
44,89,2,1,1,2,0,1,0,0,3,1,1,0
33,97,2,9,1,5,0,1,0,0,1,3,1,0
31,146,5,0,2,6,0,0,0,1,1,2,1,0
28,180,1,1,1,2,0,1,0,1,6,3,1,0
55,183,2,1,1,3,0,1,0,1,4,3,1,0
46,479,1,1,1,2,0,1,1,0,0,1,1,0
41,172,1,4,1,6,0,1,0,0,1,2,1,0
34,164,1,1,1,5,0,0,0,0,7,3,0,0
29,69,2,1,2,1,0,0,0,1,7,0,1,0
36,118,5,4,2,6,0,1,0,0,3,4,1,0
44,77,3,2,1,3,0,0,0,0,3,1,1,0
40,228,1,7,1,2,0,0,0,0,3,2,1,0
43,543,2,1,1,2,0,1,0,0,6,2,1,0
43,222,2,1,2,0,0,0,0,1,6,3,1,0
46,550,3,1,1,2,0,0,0,0,6,2,1,1
29,95,2,8,2,5,0,0,0,0,4,0,1,0
55,210,1,0,1,0,0,1,0,1,6,4,1,0
47,317,1,0,1,1,0,1,0,0,3,3,1,0
34,550,1,0,2,6,0,1,0,0,1,1,1,0
37,125,4,7,0,3,0,1,1,1,6,1,1,0
55,380,4,5,0,5,0,1,0,1,9,4,1,0
26,110,1,8,2,6,0,0,0,1,6,4,0,0
39,240,5,1,1,1,0,1,0,1,6,3,1,0
55,289,1,4,1,6,0,0,0,0,7,0,1,0
26,218,1,1,1,2,0,0,0,1,4,3,1,0
52,305,3,1,1,0,0,1,1,1,6,4,1,0
55,171,2,1,1,2,0,0,0,0,1,3,1,0
37,135,1,0,1,6,0,1,0,0,0,4,1,1
29,112,3,7,2,3,0,1,0,0,3,4,1,0
39,173,5,1,2,6,0,1,0,0,6,4,1,0
35,36,1,1,1,3,0,1,0,0,6,3,0,0
55,143,1,0,1,6,0,0,1,0,8,3,2,1
45,206,2,7,1,3,0,1,0,1,6,4,1,0
31,131,2,9,1,5,0,1,0,1,4,4,1,0
43,56,2,2,1,5,0,0,0,0,1,3,1,0
53,210,3,0,1,3,0,0,1,0,1,4,1,0
41,260,1,1,1,0,0,1,1,1,6,3,1,0
51,40,5,0,0,3,0,0,0,1,4,4,1,0
32,180,1,3,2,3,0,1,0,1,6,1,1,0
47,202,2,1,1,0,0,0,0,0,7,4,1,0
54,187,2,3,1,5,0,0,0,1,8,1,1,0
54,431,2,9,1,6,0,0,0,1,4,0,1,0
55,51,3,2,1,6,0,1,0,1,6,2,1,0
34,340,2,0,1,3,0,1,0,0,6,0,0,0
55,103,1,5,1,0,0,0,1,0,1,4,1,0
47,281,1,7,1,3,0,0,0,1,6,3,1,0
26,142,2,7,2,3,0,1,0,0,3,4,1,0
32,340,2,7,1,3,0,0,1,0,0,0,1,0
37,97,2,9,1,5,0,1,0,0,1,4,1,0
55,166,1,1,1,1,0,1,0,1,6,2,1,0
33,144,2,4,1,6,0,1,0,1,6,2,1,0
27,93,1,10,2,3,0,0,0,0,1,4,2,0
36,136,1,1,2,0,0,0,0,1,6,0,1,0
46,49,3,0,1,3,0,0,0,0,1,0,1,0
30,213,1,1,2,0,0,1,1,0,3,1,1,0
34,179,1,4,1,6,0,0,0,1,7,0,1,1
55,85,1,3,1,0,0,0,0,0,0,4,1,0
42,194,4,9,1,5,0,0,0,0,6,4,1,0
32,36,1,9,2,6,0,1,0,0,6,0,1,0
42,92,3,1,1,0,0,0,0,1,6,2,1,0
40,215,1,1,1,2,0,0,0,0,7,1,0,0
34,404,5,1,1,0,0,0,0,1,4,3,1,0
32,111,4,9,1,3,0,1,0,0,1,1,1,0
43,128,5,0,1,3,0,1,0,0,3,1,1,0
55,231,3,0,1,6,0,0,1,0,3,1,1,0
31,138,1,2,1,6,0,1,0,0,1,0,1,0
48,473,1,0,2,6,0,1,0,0,7,4,1,0
50,377,1,7,1,1,0,0,0,1,6,3,1,0
33,214,2,4,1,6,0,1,0,0,7,4,1,0
27,94,2,9,2,5,0,1,1,0,6,4,0,0
47,550,2,0,1,6,0,0,1,0,0,4,1,0
34,40,3,0,2,6,0,1,0,1,6,3,1,0
31,359,2,0,2,6,0,0,0,0,1,3,1,0
41,148,2,1,1,2,0,1,0,0,0,1,1,0
38,131,1,9,2,6,0,0,0,0,7,3,0,0
31,274,2,0,1,6,0,1,1,0,1,4,1,0
38,550,3,7,1,3,0,1,1,0,7,4,1,0
55,87,2,0,1,3,0,0,0,0,1,2,1,0
39,529,4,6,0,5,0,1,0,1,4,2,1,0
32,454,1,7,0,3,0,1,0,0,3,3,1,0
31,194,1,9,2,5,0,1,0,0,1,1,1,0
37,36,2,9,2,6,0,1,0,0,0,1,1,0
43,42,2,1,2,0,0,1,0,0,7,1,0,0
30,85,5,6,1,6,0,1,0,1,3,2,1,0
30,64,2,0,2,3,0,0,1,0,7,0,0,0
31,104,1,1,1,2,0,0,0,0,0,2,0,0
32,105,1,0,1,6,0,1,0,0,4,2,1,0
45,37,2,9,2,5,0,1,0,1,6,3,1,0
47,87,3,9,0,3,0,1,0,0,1,4,1,0
46,492,3,1,1,0,0,0,0,0,1,0,1,0
41,132,2,1,1,0,0,1,0,1,4,1,1,0
37,550,3,1,2,0,0,0,1,0,3,2,1,0
31,68,1,0,0,3,0,1,0,1,4,3,1,0
51,180,2,5,1,2,0,0,0,0,3,0,1,0
53,550,1,0,1,6,0,1,0,0,3,4,1,0
43,487,1,0,2,3,0,0,0,0,0,3,1,0
55,137,1,0,1,0,0,1,0,0,3,2,1,0
40,399,2,1,0,1,0,0,0,0,0,1,1,0
29,391,3,9,1,6,0,0,0,0,1,3,1,0
27,36,1,8,2,3,0,0,0,1,8,3,1,0
45,550,3,9,1,6,0,1,0,1,6,0,1,1
49,256,4,1,1,0,0,1,1,0,1,2,1,0
35,193,1,1,1,3,0,1,0,1,6,1,1,0
26,283,1,2,1,5,0,1,0,0,3,3,1,0
55,328,2,5,1,0,0,0,0,0,0,1,2,1
49,550,4,1,1,0,0,1,0,0,3,3,1,0
43,134,4,9,1,6,0,1,0,0,1,1,1,0
30,245,4,9,2,5,0,1,0,1,6,2,1,0
47,362,1,4,1,6,0,0,0,0,9,2,2,1
40,40,5,1,1,0,0,1,1,1,3,1,1,0
32,136,1,0,1,6,0,0,0,1,3,2,1,0
55,213,1,9,1,5,0,0,0,0,8,3,1,0
33,182,1,0,2,6,0,1,0,0,3,1,1,0
26,294,2,7,2,2,0,1,0,0,3,4,1,0
51,289,3,4,1,6,0,1,0,0,7,0,1,0
44,164,3,9,2,5,0,1,0,0,1,3,1,0
26,203,1,10,2,6,0,1,0,0,1,2,2,1
41,177,2,7,1,3,0,0,0,1,6,3,1,0
49,75,2,9,1,2,0,1,0,0,3,2,1,0
33,145,2,0,1,6,0,0,0,0,3,1,1,0
29,65,1,0,2,6,0,0,1,0,3,2,1,0
33,278,5,7,1,3,0,1,0,0,3,3,1,0
34,115,2,1,1,3,0,1,0,0,1,4,0,0
34,550,1,9,1,3,0,1,1,0,3,2,1,0
55,83,1,9,1,5,0,1,0,0,5,3,1,1
42,215,3,9,1,5,0,1,1,1,7,1,1,0
27,177,4,0,2,3,0,1,1,0,6,4,1,0
47,550,4,7,1,2,0,1,0,0,1,2,1,0
31,488,3,0,0,3,0,0,0,1,6,1,1,0
47,385,1,0,1,6,0,1,0,1,6,4,1,0
44,289,1,2,1,3,0,0,0,0,7,4,1,0
43,418,1,0,0,6,0,1,0,0,4,3,1,0
29,164,4,9,1,2,0,1,1,1,4,1,1,0
55,550,3,5,1,0,0,0,0,0,3,3,1,0
46,245,2,1,2,1,0,0,1,0,6,2,0,0
44,160,4,7,1,0,0,1,0,1,6,1,1,0
35,85,2,1,1,6,0,1,0,1,6,1,1,0
55,92,1,7,1,3,0,0,0,1,7,1,1,0
36,63,1,1,1,2,0,0,0,0,3,1,1,0
51,131,2,1,0,3,0,0,0,0,6,3,1,0
26,209,1,1,1,2,0,1,0,0,6,4,1,0
55,111,1,5,1,5,0,0,0,1,6,2,1,0
55,284,1,3,2,5,0,1,0,0,0,1,2,0
37,550,1,0,1,6,0,1,0,0,6,0,1,1
39,369,1,7,1,6,0,1,0,0,0,2,1,0
31,157,2,1,1,2,0,1,0,0,7,2,1,0
37,85,2,0,1,6,0,0,0,0,1,3,1,0
44,265,5,1,1,2,0,0,0,1,3,3,1,0
40,137,2,1,2,2,0,1,0,1,6,2,1,0
52,108,2,1,1,1,0,1,0,0,1,1,1,0
36,153,1,1,1,1,0,1,0,1,4,4,1,0
42,90,4,3,1,6,0,0,0,0,7,1,0,0
34,130,1,0,2,5,0,0,0,1,0,2,1,0
55,489,2,0,1,3,0,0,0,1,4,0,1,0
41,115,1,7,1,2,0,1,0,1,4,4,1,0
33,239,2,0,1,6,0,1,0,1,6,2,1,0
39,276,3,0,2,6,0,1,0,0,1,2,1,0
39,278,1,1,1,3,0,0,0,1,6,4,1,0
32,235,2,9,1,5,0,1,0,0,6,3,1,0
55,173,2,7,1,0,0,1,0,0,1,4,1,0
49,36,5,4,1,3,0,0,0,1,4,0,1,0
30,141,3,0,1,6,0,1,1,0,1,3,1,0
31,122,2,9,2,5,0,0,0,0,1,1,1,0
30,55,1,1,1,2,0,1,0,0,6,1,0,0
35,450,1,9,1,5,0,0,0,1,6,4,1,0
30,36,2,1,1,2,0,1,0,1,7,2,1,0
42,174,1,10,1,2,0,0,0,1,6,4,1,0
30,36,5,4,1,6,0,1,0,1,6,0,1,0
55,327,2,5,1,6,0,1,1,0,8,3,2,0
34,550,2,3,1,6,0,0,1,0,1,2,2,0
52,100,4,9,0,6,0,1,1,0,1,4,1,0
55,112,1,0,1,6,0,0,1,1,6,2,1,0
34,225,2,1,1,2,0,1,0,1,3,2,1,0
46,111,2,7,1,6,0,1,0,0,1,1,1,0
43,255,1,0,1,6,0,1,0,0,7,3,1,1
33,414,5,9,1,5,0,0,1,0,3,0,1,0
54,261,3,1,1,2,0,0,0,0,3,0,1,0
36,550,2,0,2,6,0,1,0,0,1,2,1,0
55,342,2,4,1,6,0,1,0,0,6,2,1,1
46,128,2,4,1,2,0,0,0,1,6,1,1,0
54,226,5,1,1,5,0,1,1,0,1,3,1,0
47,175,1,4,1,6,0,0,0,0,1,3,1,0
55,113,2,9,1,5,0,0,0,1,6,4,1,0
51,410,3,4,1,6,0,1,0,1,6,2,1,0
26,52,4,1,1,2,0,1,0,0,6,4,1,0
55,64,1,9,1,3,0,1,1,1,1,2,1,0
53,136,1,7,1,6,0,0,0,0,6,0,0,0
55,162,1,3,1,6,0,0,0,1,6,4,1,0
44,358,4,0,1,6,0,1,0,0,7,0,1,0
55,281,3,0,1,6,0,1,1,0,9,1,2,1
29,36,2,9,2,3,0,1,0,0,1,1,1,0
38,128,1,0,0,3,0,1,0,0,3,1,1,0
39,209,3,7,0,3,0,1,0,1,6,2,1,0
34,155,4,9,2,6,0,0,0,0,9,0,0,0
38,256,5,7,2,6,0,1,0,1,6,4,1,0
32,275,5,0,2,6,0,1,0,0,1,4,1,0
38,111,4,0,1,6,0,0,0,1,6,4,1,0
26,243,3,0,1,6,0,0,0,0,5,0,1,1
41,299,1,1,2,2,0,1,0,0,7,0,1,0
55,277,2,5,0,0,0,1,0,0,5,3,2,1
35,91,2,0,2,2,0,0,0,0,0,1,1,0
41,385,1,0,1,6,0,1,1,1,7,4,1,0
33,68,2,0,2,3,0,1,0,1,6,1,1,0
43,382,2,4,1,6,0,0,0,0,7,4,1,0
31,511,1,0,2,3,0,0,0,0,7,4,1,1
55,469,5,3,1,0,0,0,0,0,3,4,1,0
47,185,2,9,1,5,0,1,0,0,1,4,1,0
29,36,3,1,2,1,0,0,0,1,6,2,1,0
32,361,1,0,1,6,0,1,0,0,0,2,0,0
30,338,1,1,1,1,0,0,0,1,4,3,1,0
30,321,1,0,2,6,0,1,0,0,0,3,1,1
37,130,5,3,1,0,0,1,0,0,1,4,1,0
39,195,1,1,1,1,0,1,1,0,6,2,0,0
30,59,2,0,0,3,0,0,0,0,7,4,0,0
34,193,1,9,1,5,0,0,0,0,1,3,2,1
32,36,1,7,1,3,0,0,0,1,7,2,1,0
48,208,1,0,0,3,0,0,0,0,7,0,1,0
55,224,1,7,1,3,0,0,0,0,3,2,1,0
32,131,3,7,2,1,0,1,0,1,4,2,1,0
32,129,1,1,0,2,0,0,0,1,6,4,1,0
47,66,2,9,1,5,0,0,0,0,3,1,1,0
54,192,1,7,1,6,0,0,0,1,6,3,1,0
27,185,1,1,1,0,0,1,0,0,3,3,1,0
43,550,2,1,1,0,0,0,1,0,6,2,2,1
31,399,1,0,1,3,0,1,0,0,0,2,1,0
31,248,1,3,1,0,0,1,0,0,1,2,1,0
31,106,2,0,1,3,0,1,0,0,3,4,1,0
55,39,1,1,1,0,0,0,0,1,3,4,1,0
30,266,3,10,2,6,0,1,1,0,3,4,1,0
53,104,3,5,0,5,0,1,1,1,6,4,1,0
40,239,1,7,2,3,0,0,0,0,6,0,0,0
31,63,2,9,1,5,0,0,0,0,1,0,1,0
29,275,1,0,2,3,0,1,0,0,0,2,1,0
37,111,4,2,0,3,0,0,0,0,3,4,1,0
50,550,1,1,1,6,0,0,0,0,3,2,1,1
55,36,1,9,1,5,0,0,0,1,4,0,1,0
31,51,1,9,1,5,0,0,0,0,1,3,1,0
50,115,1,4,1,2,0,0,0,0,5,4,1,1
55,166,3,9,1,5,0,1,0,1,6,2,1,0
29,85,2,1,2,2,0,0,0,0,6,0,0,0
34,230,3,4,1,6,0,1,0,1,6,3,1,0
32,149,2,0,1,6,0,0,0,0,1,1,1,0
35,106,1,0,2,3,0,1,0,0,7,3,1,0
51,169,2,0,1,5,0,0,0,1,4,2,1,0
39,146,4,2,1,6,0,1,0,0,7,0,1,0
26,385,2,1,1,2,0,1,0,1,6,0,1,0
35,144,1,2,1,3,0,0,0,1,6,3,1,0
36,67,2,1,2,2,0,1,0,0,7,3,0,0
48,66,3,0,1,6,0,0,0,0,7,0,1,0
41,103,1,0,2,6,0,1,0,1,6,2,1,0
41,197,1,10,2,3,0,0,0,0,3,4,1,0
37,36,5,1,1,3,0,0,0,1,6,3,1,0
50,36,4,0,1,6,0,0,1,1,6,3,1,0
46,110,1,0,0,6,0,1,0,0,4,1,1,0
31,550,1,0,2,6,0,0,0,1,6,4,1,1
26,444,1,7,2,2,0,0,1,0,3,4,1,0
41,550,2,0,2,6,0,0,0,0,3,0,1,0
44,265,1,7,0,3,0,0,0,0,0,3,1,0
26,87,2,8,2,3,0,0,0,0,6,0,1,0
27,416,4,7,1,3,0,0,1,0,6,3,1,0
50,100,1,2,1,2,0,1,0,0,7,3,0,0
32,550,4,9,1,5,0,1,0,0,1,3,1,1
52,175,3,4,1,6,0,1,0,0,1,2,2,1
31,211,3,7,1,3,0,0,0,1,6,1,1,0
55,121,1,5,1,0,0,0,0,0,3,1,1,0
39,85,3,2,1,6,0,1,1,0,6,2,1,0
50,36,5,1,1,5,0,1,1,0,1,3,1,0
31,238,1,0,1,3,0,0,0,0,0,0,0,0
37,161,1,9,1,3,0,0,0,0,6,1,1,0
35,199,1,0,2,6,0,1,0,0,3,0,1,0
34,340,2,6,2,6,0,0,0,0,6,4,0,0
38,162,4,1,1,5,0,1,0,1,6,4,1,0
46,36,1,2,2,5,0,1,0,1,7,2,1,0
30,84,5,0,1,6,0,1,1,0,1,1,1,0
32,85,2,0,2,6,0,1,0,1,4,1,1,0
26,105,1,7,2,2,0,0,0,0,3,4,1,0
31,75,3,9,1,3,0,0,0,0,3,1,1,0
55,315,1,7,1,3,0,1,0,1,4,0,1,0
36,113,5,1,2,2,0,0,0,1,4,3,1,0
55,156,2,5,0,6,0,0,0,1,3,3,1,0
54,550,2,1,1,2,0,0,0,1,6,4,1,1
29,94,3,7,1,2,0,1,0,1,6,4,1,0
34,100,2,9,2,5,0,1,0,0,3,4,1,0
39,158,1,3,1,5,0,0,0,0,1,0,1,0
45,155,1,0,1,3,0,1,0,0,6,2,1,0
36,155,4,4,1,6,0,1,0,1,7,3,1,0
37,151,2,1,1,0,0,1,0,1,6,2,1,0
47,384,5,0,1,6,0,0,0,0,1,1,1,1
47,199,1,1,0,2,0,1,0,0,3,3,1,0
48,276,2,1,1,2,0,0,1,0,6,3,0,0
48,314,3,0,1,3,0,0,0,1,6,2,1,0
44,215,1,10,1,3,0,1,0,0,6,3,1,0
33,85,5,2,1,2,0,1,1,1,3,4,1,0
55,550,1,5,1,0,0,1,0,0,7,3,2,1
35,550,4,1,1,2,0,0,0,1,4,1,1,0
26,550,1,1,2,3,0,0,0,0,8,2,2,1
52,184,3,9,0,6,0,0,0,1,4,1,1,0
26,134,1,0,2,6,0,1,1,0,4,3,1,1
31,300,2,2,2,2,0,0,0,0,6,2,1,0
31,50,1,0,2,3,0,1,1,0,7,0,1,0
35,54,2,9,1,5,0,1,0,0,6,4,0,0
37,199,3,9,2,6,0,1,0,1,6,2,1,0
33,36,5,0,2,3,0,1,1,1,4,0,1,0
26,191,2,8,2,6,0,1,0,0,9,4,0,0
48,84,1,1,1,0,0,1,0,0,7,3,1,0
26,36,5,0,2,3,0,0,0,0,6,1,1,0
32,73,1,4,1,6,0,1,0,0,1,1,1,0
31,299,2,0,2,3,0,0,0,0,6,4,0,0
34,145,1,0,2,6,0,1,0,0,0,3,1,0
55,550,1,5,2,3,0,1,0,1,6,1,1,0
46,90,2,4,1,1,0,0,0,1,4,2,1,0
28,419,5,0,1,3,0,0,0,0,3,4,1,0
31,353,1,0,2,6,0,0,0,0,0,2,1,0
45,157,3,7,1,1,0,1,1,0,1,1,1,0
35,324,2,1,2,2,0,1,0,0,3,0,1,0
26,36,5,1,2,0,0,1,0,0,6,0,1,0
36,239,2,2,1,6,0,1,0,0,6,4,1,0
39,36,5,4,1,6,0,0,0,1,6,3,1,0
31,246,1,0,1,3,0,1,0,1,6,3,1,0
41,261,1,1,2,1,0,1,0,0,6,0,0,0
50,122,3,0,1,2,0,1,0,0,1,2,1,0
38,530,3,1,1,1,0,0,0,0,3,4,1,0
30,170,2,8,2,5,0,0,1,0,0,0,0,0
40,93,3,1,1,1,0,0,0,1,4,1,1,0
42,324,1,0,2,6,0,1,0,0,3,2,1,0
38,153,4,0,1,3,0,0,0,1,6,4,1,0
28,550,2,4,1,6,0,0,0,1,4,4,1,1
42,129,2,0,1,6,0,0,0,1,6,2,1,0
51,122,1,10,1,5,0,0,0,1,6,4,1,0
49,550,2,4,1,6,0,0,1,0,3,3,1,0
55,139,1,5,1,0,0,1,0,0,8,2,1,1
32,220,1,7,1,3,0,0,0,0,3,3,1,0
44,550,2,1,2,1,0,1,0,1,6,0,1,1
55,295,1,5,1,6,0,0,1,0,1,4,1,0
38,229,1,2,1,1,0,0,0,1,6,2,1,0
49,167,1,0,2,6,0,1,0,1,3,2,1,0
54,150,1,4,0,6,0,1,0,0,7,4,0,0
44,154,5,1,1,2,0,0,0,1,4,3,1,0
54,218,1,4,1,6,0,0,1,0,3,3,1,0
26,138,1,9,1,1,0,1,0,1,6,0,1,0
51,69,1,1,1,3,0,1,0,0,7,1,1,0
43,377,1,0,1,6,0,1,1,1,3,3,1,0
36,180,2,6,2,1,0,0,0,1,6,2,1,0
50,93,1,1,1,2,0,0,0,0,1,4,1,0
53,113,2,7,1,3,0,0,0,1,6,2,1,0
28,550,4,1,1,2,0,0,1,1,6,0,1,1
55,192,1,0,1,0,0,1,0,0,1,2,0,0
33,244,2,9,2,5,0,1,0,1,5,3,1,0
29,550,3,0,0,6,0,1,0,0,0,0,1,0
47,104,3,0,1,6,0,1,0,0,1,3,1,0
30,109,3,8,2,6,0,0,0,0,3,3,1,0
50,59,4,6,0,6,0,0,0,0,7,2,1,0
26,75,2,7,2,3,0,1,0,0,3,1,1,0
31,82,3,0,2,6,0,1,0,0,3,3,1,0
36,550,2,9,2,6,0,1,0,0,3,3,1,0
29,134,2,0,2,6,0,0,0,0,7,2,0,1
38,42,1,1,2,1,0,0,1,0,6,4,0,0
53,383,1,9,1,5,0,1,0,1,6,3,1,0
50,507,1,1,1,0,0,1,0,1,6,3,1,0
27,325,1,4,2,5,0,1,0,0,7,3,2,1
32,203,3,1,1,1,0,1,0,0,7,3,1,0
37,122,5,1,2,6,0,0,0,1,6,0,1,0
26,181,1,0,2,3,0,0,1,0,5,2,1,0
35,257,1,7,1,3,0,0,0,0,6,4,0,0
44,413,2,0,1,6,0,1,0,1,6,2,1,0
46,86,4,3,1,0,0,0,0,1,6,3,1,0
40,51,2,9,1,5,0,0,1,1,6,4,1,0
39,48,3,4,2,6,0,1,0,0,0,1,1,0
34,336,1,9,0,5,0,0,0,1,1,0,1,0
32,36,1,4,1,6,0,1,0,1,5,4,1,0
43,88,1,9,1,3,0,1,0,0,1,3,1,0
40,105,1,0,1,3,0,1,0,0,1,3,1,0
47,538,2,1,1,2,0,0,0,0,1,0,1,0
29,304,1,1,1,2,0,0,0,1,6,4,1,0
34,321,2,1,2,6,0,1,0,0,6,1,1,0
29,93,1,7,2,3,0,1,0,1,6,2,1,1
48,550,3,7,1,3,0,0,0,0,0,1,1,1
40,267,2,0,2,6,0,0,0,0,7,4,1,0
34,68,3,6,1,2,0,1,0,0,1,1,1,0
51,399,3,9,0,5,0,0,0,1,4,2,1,0
44,183,2,0,0,6,0,0,0,1,3,3,1,0
55,550,1,3,0,5,0,1,0,0,7,3,0,1
31,196,2,1,1,2,0,0,0,1,6,4,1,0
55,227,4,5,0,0,0,0,0,0,0,1,1,1
48,81,1,4,1,6,0,0,0,0,8,4,2,1
35,112,1,9,1,3,0,0,0,0,1,3,1,0
27,36,4,0,0,3,0,1,0,0,6,1,1,0
29,144,1,10,2,6,0,0,0,1,6,2,1,0
29,550,1,1,1,2,0,0,0,0,6,4,1,0
55,398,2,5,0,3,0,0,0,0,1,2,0,1
33,173,3,6,1,6,0,1,0,0,1,3,1,0
44,248,3,1,1,0,0,1,0,1,6,4,1,0
41,550,4,1,1,1,0,1,0,1,4,4,1,0
55,68,1,9,1,5,0,0,0,0,1,4,1,0
26,180,1,9,1,5,0,0,0,1,6,0,1,0
26,202,2,8,2,6,0,0,0,0,6,3,2,1
51,141,3,2,1,1,0,0,0,0,3,0,1,0
39,86,2,0,1,6,0,1,0,0,1,2,1,0
41,123,1,1,1,0,0,1,0,0,0,4,1,0
36,227,2,9,2,2,0,1,0,1,4,4,1,0
30,36,2,6,1,5,0,0,0,0,6,3,0,0
55,263,5,1,1,0,0,0,0,0,1,0,1,0
29,206,1,0,1,3,0,0,0,1,6,0,1,0
54,202,2,0,1,3,0,0,0,0,6,2,1,0
48,221,1,9,1,3,0,1,0,1,4,1,1,0
52,173,2,4,1,6,0,1,1,0,7,1,1,0
43,226,1,9,1,2,0,0,1,1,6,3,1,0
38,438,3,6,2,6,0,1,0,0,3,3,1,0
29,199,5,6,2,5,0,0,0,1,4,3,1,0
29,257,3,0,2,3,0,1,0,0,1,4,1,0
38,550,1,9,0,5,0,1,0,0,1,0,1,0
31,325,2,1,2,2,0,1,0,0,3,4,1,0
35,210,4,4,0,6,0,0,0,0,3,0,1,0
32,102,4,1,1,2,0,0,0,1,6,3,1,0
26,196,1,1,2,0,0,0,0,1,6,0,1,0
34,122,2,0,1,6,0,1,0,0,6,3,0,0
49,128,3,1,0,1,0,1,0,0,3,2,1,0
33,223,1,7,1,3,0,1,0,0,6,3,0,0
42,109,2,1,1,1,0,0,0,0,3,3,1,0
55,92,2,5,1,0,0,0,0,1,4,2,1,0
55,105,1,0,2,6,0,0,0,0,1,2,1,0
37,87,1,1,1,2,0,1,1,1,6,2,1,0
47,196,1,7,1,3,0,0,1,0,6,0,1,0
33,357,1,0,1,3,0,0,1,1,6,4,1,0
30,70,3,9,2,5,0,0,0,1,6,3,1,0
41,45,1,0,2,6,0,0,0,1,6,0,1,0
44,152,1,4,2,6,0,0,0,0,7,3,1,0
32,226,1,3,1,3,0,0,0,1,6,3,1,0
34,104,3,1,1,2,0,0,1,0,7,4,1,0
47,47,5,1,1,2,0,0,0,1,4,4,1,0
44,460,1,1,1,4,0,0,0,0,1,0,1,0
31,48,1,4,2,3,0,1,0,0,7,2,1,0
37,226,1,9,2,5,0,1,0,0,7,4,2,1
31,409,1,1,2,2,0,1,0,1,4,3,1,0
38,447,2,0,1,3,0,1,0,1,4,0,1,0
28,550,2,8,2,3,0,1,0,0,4,1,1,1
37,323,2,1,1,3,0,0,0,0,6,0,0,0
31,125,1,7,1,3,0,1,0,1,6,3,1,0
31,97,5,1,1,2,0,0,0,1,6,4,1,0
46,275,2,0,1,1,0,1,0,0,6,1,1,0
26,220,5,8,2,6,0,0,0,1,3,2,0,0
42,288,1,1,1,1,0,1,1,0,7,3,1,0
53,327,1,7,1,6,0,1,0,0,4,3,1,0
35,185,1,9,1,5,0,1,0,0,1,1,1,0
46,36,1,1,1,1,0,0,0,0,6,4,1,0
31,174,2,10,2,6,0,1,0,0,1,3,1,0
34,257,1,0,1,6,0,0,0,0,6,1,1,0
50,153,1,1,1,2,0,1,0,0,3,4,1,0
35,86,5,9,1,6,0,0,0,1,6,4,1,0
33,308,1,0,2,6,0,1,0,0,0,2,1,0
39,36,5,4,2,6,0,0,0,0,6,3,1,0
32,398,2,0,2,6,0,0,0,0,7,3,1,0
35,348,4,0,1,6,0,1,0,0,6,0,1,0
35,138,2,6,2,1,0,0,1,1,6,4,1,0
36,207,2,7,1,3,0,0,1,1,6,2,1,0
34,78,2,1,1,3,0,1,0,0,4,1,1,0
50,292,2,1,1,0,0,1,0,1,6,0,1,0
33,187,2,2,1,6,0,1,0,1,4,3,1,0
34,38,1,0,1,3,0,1,0,0,3,1,1,0
29,65,1,0,2,6,0,1,0,0,1,0,1,0
37,168,1,1,1,1,0,0,0,1,6,1,1,0
55,92,5,5,1,0,0,0,0,1,0,1,1,0
29,102,4,0,2,3,0,1,0,0,1,1,1,0
55,226,1,5,1,6,0,0,0,0,7,0,2,1
26,74,5,7,2,3,0,0,0,0,3,4,1,0
51,233,1,0,2,6,0,1,1,0,0,4,1,0
53,372,2,3,1,1,0,1,0,0,0,1,1,0
27,47,2,1,2,2,0,1,0,0,6,0,1,0
42,122,3,2,1,2,0,0,0,0,8,4,1,0
34,175,1,4,2,3,0,1,0,0,7,4,1,0
54,201,2,0,1,6,0,1,0,0,1,2,1,0
39,107,1,7,1,3,0,1,0,0,7,3,1,0
38,50,3,0,0,6,0,0,0,1,4,0,1,0
